,id,title,transcript
416,-zKjoXOLQ_Q,"이봐 김대리, 자네 뭐 보는 건가?",그 아직까지 회사 아직까지도 안 어떤 사람이 3대 분명히 끄려고 했는데 회사에서 분명히 침장 봐서 보지 말라고 했는데 아직까지도 보이는 사람 있어요 그 세 요 이거 만일 업장에서 재방송 보다가 해외 이렇게 하다가 처음에 몰랐겠지 언급은 지나면서 그 업무 하는 점에서 보고 있겠지 루팡 줘 이런 써봐 그런데 파리 파리 스킨케어 문진 없어도 그러다가 부장님이 부장님 춤 이렇게 있을 거 아냐 그건 옆에 사이드로 이러니까 뭐야 팀들이 뭐 해 봤는데 털이 펄이 앱이 흡인 핑게 나오면 뭐 라고 생각할 뻔 해 거지 이미지가 나 고기도 가져 씩 벌레 아저씨 어떻게 생각하냐 거야 축하 다 아저씨 짬뽕 아저씨다 어떻게 생각하냐 이 거야 내 마르 막창이 묘 3 그렇기 때문에 여러분들 언문 씨가 되는 그 시길 바랍니다
417,pA3_7K33zLk,스팀 감동란,장님 고르기가 이건 한번 들어봅시다 왜 그 귀여운 척 했어요 뭘 b 운좋게 적어 저게 화보촬영 이었어요 그래서 저기서 준대로 입혀 준 거예요 다 협찬 오시게 좋은 안휘성 입니다 뭐 거기서 의 목선을 떨어지는거 이걸 노리고 이렇게 한거 아니에요 네 살 쪄서 그런 것 옆에서 또 그렇게 만든 거 아니냐 그러 어디까지 와 원래는 이런 상태라는 것 이거랑 비교 해 주시죠 박항서 감독님 돼 박한성 예 아 이후 말씀해주십시오 눈썹이 아아 아아 아 흑 아 꺼면 요 여 보 세 요 무슨 데 왜 묻는데 되요 아 이제 멋짐 아셔야 겠죠 자더라 같은경우 0
418,UI-KM0dYG2I,젓젓박사,한국시 얼마나 잘 아는지 그 다음에 들어갑니다 젓갈이 나 장류 생 아직 오지 모자나 크자 멍게 줘 와아 8 전문가 네요 전 전문가 첫 박사의 철학박사 되게 예 저도 톡 첫작 박사 되게 경박한 에요 인가된 애들이 뭔가 음식 3가지 김치찌개 제육볶음 밥 고음 많이 4가지 겠어요 3가지 가는듯 알라가 4가지 얘기 일단 이게 사족 이라는 거야
419,S9B5GCIzQWk,담배 왜 피우냐? 킹뚜껑 피우지,"킹 뚜껑 입니다 팀장 매우 만 자 또 낵 당당히 기 때문에 이거 한번 먹어보고 스쿱 1 질수 12,000 이찌 생각했던거보다 약한데 [음악] 빡빡 아니 실내 요시 나혼자 잖아 가습기도 좀 틀어놓고 해야지 뭐 하는 거야 하모 캐 아 목회 음 아 이 아침에 일어나서 물을 안 마셨는데 버리신 데 아침에 어 으 이렇게 치냐 아 어 아 머리를 느꼈고 올텐데 맞잖아 그지 야 담배 왜 피운 야 힘 뚜껑 피우지"
420,qKUU_2RAcdo,양파 담당일진 주호민,침 8 칭찬 양파 비난 양파 키우기 컨텐츠 더욱 자 잠 2 - 끝 # 긴 아냐 파 들어와 들어와 있었지 약해서 건데 미친 양 가면을 너무 많이 썼어 몇개 뭐지 소가 알 수가 없잖아 될지도 의심이 뭐냔 말이야 뒤에 인자 뭐 톡톡이 일단 놈한테 뭐 아무거나 그냥 중 되지 뭐 그냥 그렇게 지구 밤 가깝게 다 마실 물도 없는데 가 양파 쪽파 지한테 무슨 봤었지만 좋은 물은 쭉 오빠가 어제가 축구 정 불편하시면 되죠 그리고 아드리아 아예 다 복음인 야오 기냥 파악에 아파요 가요 9 전부터 다 줘도 잘 찾아야지 건도 필요없어 그냥 또 이렇게 타서 줘 그냥 약이 진짜 심한 말이야 양파 니 애비가 그렇게 가르치던 그건 좀 그건 지금 이래 정매한테 슈퍼 가지고 대충 또 붙어서 출연 뜻이란 2
421,PN_TtN-ZNyU,역지사지의 자세,저는 진짜 신기했던 뭐 7 년 주 꿈을 찾아요 예 그래 일찍 으깨서 봤거든요 으아앙 그럼 놀려고 있었겠어요 그러나 좀 불안이 외시 찢어 생각했었는데 아무 통통 관에서 한정돼 있지 않았던 큰 종료 학교인데 명심하세요 역지사지의 자세로 칠면조 눈에는 주민 작가님이 약해 하겟습니다 아아 박사랑 에 아야 아퍼 가치사슬의 하시라고 그렇지
422,qUNUXhm6TQo,비둘기는 어떻게 사과할까?,노란색 검은색이 줄무늬가 보통 바리케이트 나 공자 준비가 검다는 시방 위험한 놈이야 아예 시방 건들지 말라는 된 이 꿀 벌집 지금도 04 들어갑니다 잉크 느낌이 있어 그리고 가시성이 농도 파죽의 생존의 좋지 않잖아요 그런데 그게 바로 간지 야 어쨌든 한테 우쭐 거지가 그때 금새 가 딱 맞짱을 딜러가 다고 뭐 어쩔껀데 눈빛 바지로 죄송합니다 3가 찍찍 짹짹 9부 9 천국 좀 붙은거 착
423,5rPS5W2SMp4,55도발 왜 하냐고,우리 눈치 보지마 라구요 개지랄 하잖아요 예 님들아 고 다르게 하면 개지랄 하잖아요 입에 거품물고 개 지랄을 하는데 눈치를 제가 봐야겠어요 안 봐야겠어요 볼 수밖에 없잖아요 그쵸 아까도 그 5 도발 왜 하냐고 캐 아주 그냥 눈 뒤집어 갈 무 도발 위해 왜 하냐고 2일도 바르다 하면은 먹자 누구야 그 뭐 그 7 7 그 누구야 그 기계 대포 그 관 어학기 까다로울 텐데 왜 그걸 웅 우도 받아가지고 뭐 아까 교환 시켜주지 않고 빠르기 입에 개거품 물고 그냥 아주 그냥 이 아닌 예 미안해 알겠습니다
424,w10cWe2CI7g,야! 너두 할 수 없어,처럼 완전 짜증남 계시네요 이것 라이딩이 페이지 써보세요 derek 이렇게 이렇게 하시면 되요 매우 시면 되겠습니다 다음 유와 쏘 키드 썩썩 싹 후 뻑 졌군요 한번 해보죠 4 5 아 유 오케이 u you qi oab 의미 크레이지 어 자 다음 거 유 아 텔링 완전 동감 뭐 took an good 인정해 줘 아 teo lee lee 벨기에 me 갱미 이제 완전 동감 을 얼마나 는 이렇다면 이걸 지겠죠 제가 8 링크 dc 싱싱하고 야 너도 못할 수 있어 너도 할 수 없어
425,6cfOCP03mWc,산타의 롱런 이유,나의 우리 지구 다니면 좋겠네요 체 루스한 멜로를 이렇게 썰매에 내가 풀어놓아 애들이 싼 틀어놓고 보다가 어 이렇게 크리스마스 때까지 천 대까지 참았는데 처럼 재생 기여를 하고 서로 따서 까 측에서 뭐하러 근데 이거 되게 어렵겠네요 왜냐하면 우리가 운다 를 어떻게 정리할 것인가 특검법 물어보는데 제가 출판 나요 거지 찌 원할 수 있죠 가을은 아 조사관이 아무 맞아 떨어지면 영향을 알려진 말을 하는 거야 그래서 아쉽게 됐습니다 이번 요번년도 선물은 패 습니다 뭐 뭐야 하고 가나봐 아
426,d6f2_WPFZ0M,기생충 관람 중 신의 한 수,마다 그 보면서 제가 중간에 보다가 또 똥이 말이야 직구로 얼른 갔다 왔어요 갔다 왔었다 이어서 봤거든요 그래서 그 부분을 못 봤어요 복숭아 알레르기 그 해가지고 그 내보내는 거 있죠 그걸 못 봤어 근데 아 보면서 다니는게 그 소파에서 그 박사장 부부 그 씬이 있었잖아요 아 참다가 참다가 그때 내가 쓴 우열 뻔했잖아 사람들이 뭐 그전에 나왔는데 그게 치냐 안 썼어 진짜로
427,3eWmXQDnFso,전무님은 못말려,그래서 나오는 많이 이제 아마노 끝났어야 맘보 많은 만큼 보인다 아 그럼 뭐 어찌 쭉 전 짜증나 그랬더니 진짜 아 먼 불로 아이스 백마 뜨지 못하 흘러 내가 다 됐어 다만 먹어보세요 남은 한글 근 육 안에 암 말 하면 안 쓰죠 아아 너흰 입자 아세요 때 4 몰랐는데 아 a l'amour 아마 한번 그 아는만큼 뭔가 의미 없는 찍으러 안보 아시죠 한번 아아 그 책 한번 돈도 알아도 아 흔히 에야 자꾸 가 있으니 나와요 아주 좋은 제품인지 당했었다 진짜로요 에 못 하겠어 아 이렇게 머리 꽤 허리
428,w3abgNFXyF4,단소 게임,사자 라는 평소 시그넘 내리 빠뜨리다 가도 장학사 오는 날 못 드린 다 마십니다 그쵸 이렇게 장학사 원 날도 단 손은 때리다가 차 설 1만 알잖아 왜 때린다고 차서 선생님이야 예수회 박 전 옛날에 단소 못 풀어 오면은 에 다 필 때까지 하라고 해서 단순화 하기 싫다고 마고 싸우고 하다가 사용하면 근데 그때 오징어 게임 처럼 반응이 좀 늦었다 스님이 딱 맞는데 나 딱 는 애써 많은 반면에 닿아 눌러 짜
429,OI5CHn_T0aM,나 쭈펄 전장점수 5100점,3 수전 소유 작품 보사 졸작 게스트 북한 하면서 됐네요 방명록이 있나보네 뜨지 않아 의뢰한 거에요 네 지금이 참 주자 돌려 있어요 함께 짜리 많으네요 이것은 좀 잘 수행했다 아마 아 장난이나 여기 지금 장난치는 데야 굉장 금실 왜 쓰냐고 얘기다 아 박 하 아 으 쌰 아예 으 으 줘야 돼 지원 장난이야 이게 진짜 보충 거 엉 때문에 뭐 뭐야 예 아 저거 밥 얼싸 나왔잖아 또 한때는 이게 뭐냐고
430,S-ohCpwnbuk,본격 오뎅 스릴러,끼울때 5대 조어 데는 타 벗고 아줌마가 종이컵에 한컴 더 담아 가라고 해서 가지고 가면서 후마 갈 수 있다고 친다면 아 에프터 서비스 근데 세상에 오 예상이 오늘은 되는 날이야 오뎅 쪼가리를 들어왔어 3 4 이런 다리 써도 않아 들어왔어 근데 권 약이야 미쳤네 근데 사실 라던가 어 져 컥 어퍼 피움 쪽에 거베라 다면 4 1박 금 그래서 너무 만족했는데 지하철 타기 전에 다 마셨어 근데 트 레 이 터 못찾아서 1시간 동안 쉽게 될 거야 아 pmg 인해 보고 랭커 1시간 동안 시간이 들고 였어 그럴 때 나는 여기를 잘 되고 싶어서 이렇게 뵙게 찔러 아랫입술 로 끝이 설립이 암세포를 더 헤지 지퍼도 냄새 맡아 그러면 다음 역에서 사회복무요원 들어와서 매년 알라딘을
431,ihRbUlSSddA,싯다운 코미디의 대가,근데 나는 컷 너무 신기해서 내가 어깨가 너무 아파 가지고 1유로 갔는데 어깨 다 침을 몇 회나 주는데 이 끝 쪽 어깨가 아니야 이쪽 든거 어딜 놔줘 근데 이 쪽 어깨가 올라가면 어흥 그 신기한 것은 그게 아다 전 노력했어 위쪽이 너무 아팠는데 이쪽을 쪼들리는 거야 어 알곡은 학생 님이 사진을 꼭 끌어 놓고 [박수] 급히 언니만 나오고 좋아합니다 총 몸통이 너무 들었던거 같아 거지꼴로 해도 비슷하게 보이는 걸 압니다
432,Su5wKTOZeow,아저씨란..,이거 구글 아시는분들 받았거든 시들을 모른다는데 란 역시 됐다 장들을 쓰고 반전세로 수도 있겠어요 나무사랑 과도하다 빨아야 필드 다운 딸도 소리 싸 저씨 안될것 같아 더 낼 수 있는 소리지 서방 기독교 억새 치즈 칼 우대 도마나 아저씨는 원래 까이고 비웃을 게 아니야 자유스러운 육아 을 죄송합니다 그리고 이 많이 치명적인 똑같은 건데 손 양이 아니고 집착 됩니다 이 파일 이상을 실패한 심리가 있는 해줘야 이르 일단 우쿄 아줌 아니 아저씨가 되버릴 바르세요 전부 찔 넓게 빠져 바라다 아
433,gu82K5YknmA,호랑나비야 날아봐!,일사 오랑 나비 아싸 호랑나비 평은 먼로 태어날 거야 호랑나비 로 태어나 할꺼면 그거 e 전이야 일전 달랐던 한 거랑 나비야 노랑나비 아 넘어질까 말까한 춤이 있거든요 진짜 너무 진력이 그밖 기서 마구 다시 틀은 넘어진 사람도 너무 비슷한 뒤 운곡리 문안 넘어졌는데 알려 면서 보도로 단련되어 빽 땐 손님들도 넘어질 뻔 해 못한 나 위에 날아가 아 이러면 안돼 이러면 한데 아이라는 안 나면 안되니까 뭐냐 일이야 나라 봤 않을 높이 있고 나이라 봐야 아 딱 이렇게 해서 oo 랑 나비야 날아라 빠 아 이제 이거 그도 미로 순모 빠 야전 한당 꼭 만큼 한데 그러면 안돼 안고 싶었어
434,gBBQFc-DBQE,고기동 호민촌,"홍민 마을에 사는 사람을 친 할 때 품 인 홈인 부르던 게 홈인 호비 부코 빛 홈 인형이 한명이 아니라 가면은 우수 갈비 라이스 처럼 엄청나게 많은 곰 인형들이 있죠 저만 알아볼 수 있죠 여러분들은 화면 통해서 보면은 못 느껴요 이질감을 접어 놓았던 3 호민이 얻자 나 니까 나는 인간과 다르게 되어 있지 며 토미 까지 이냐 15,000 홈인 이상은 있는것 폰 끼리 에서 그저 얼만지 르 쌓여 를 정하자 금 호밍 끼리 어떻게 정보가 공유된 야 이렇게 물어보시는 분들이 있거든요 허밍 끼리는 다 공유가 될 왜냐 그날 있었던 일이 있으면 쪼르르 과 가지고 호들갑을 떨어 가지고 주변 홈인 들이 다 들어 제가 고기동 가봤는데 방전 현상 걸렸던 데요 그래 가끔 보면 이어 집에 이렇게 부터 5기 있어가지고 근데 그냥 배차 해주는 와줘요 [음악]"
435,kn3fJqHgI-0,침착맨 금연 선언,"간략하게 좀 말씀을 드리며 는 여기 아마 이제 모든 제 게임 방송에는 표시가 될 거라는 거 계속적으로 체크하고 의식하고 할 것이라는 것 전 이렇게 생각해 크면 어렵지 않아 하려는 마음을 안가 지니까 어려운 거라고 생각을 하는데 냉정하게 생각하면 이건 만큼 쉬운 게 없어요 아무것도 안해도 아무것도 안해도 도전이라고 해주는 유일한 것이다 가만히만 있어도 성공하는 세상에서 가장 쉬운 도전이라고 저는 부재를 붙여봤습니다 여기서 혹시라도 모르니까 철두철미한 이침 청매 는 한 가지 더 보안 점 을 만들었습니다 시원 디자인이기 때문에 우습게 생각해서 뭐 다음에 쉬움 하니까 다음에 하지 뭐 그렇기 때문에 여기서 나는 현상금 1000만 원을 붙이도록 하겠습니다 제가 담배를 피우는 모습을 사진으로 찍어서 제출하시면 1,000만원 지급 하도록 했습니다"
436,htdc9pCpH6s,천장에 정사각형 조명이 4개 붙어있나요?,천장의 정사각형 조명이 4개 부터 있나요 그게 보이네요 그 어떻게 해야할지 아님 5t 알았지 쭉 이 차가 큭 4개가 있는 어떻게 되었지 아니 뭐 이게 내 갱 갈비뼈 추방 생각하고 못해 놨어요 그 정도의 요아이 그럼 진짜 그 은행에서 뽑으면 안 되겠는데 머리들 진짜 보안코드 다 비춰 가지고 안되겠네 포토 이렇게 저 채팅창 없음 살아갈 수 없는 몸이 될 버리셔야 해요 다 아카 ltm 감을 이렇게 하잖아요 내 머리는 이렇게
437,UJyEfPfMAC8,그게 뭔데 10덕아,크림프 릴레 라는 디저트가 있어요 원래 아름 위해 설탕 뿌리고 토치로 구으면 이렇게 되잖아요 트렌드 있잖아요 쏘 텐데 좀 힘만 달 걸로 거울 왓다갓다 저나 샬럿 뿌리 래 보이 싶더 나 좀 써줘야 러와 죽자 있어 그래서 그 2구 조카 타코 리그 마실 때 거울로 들어가지고 그렇죠 모닝 양과 많겠어요 그 현실을 살아 제 바하 아리스의 사황 중에서 어 특 전 바다에서 데 4 제 강한 매면 해줬음 그중에 100만원 어떻건 3세 잊어 적 살아라 는 저조 그렇게 공략해야 면 우리는 먼저 줍니까 조작하는 그러니까 그 정도로 인지도가 있는 것이라는 거죠 뭘 말이야
438,tLhCb1t99Jw,몰래 온 손님,"이 모든 것은 14,500원 은 주 작가님이 보내 주셨다는 것 기억해 주시구요 우주 작가님을 위해서 인삼 바랍니다 많습니다 [음악] 잘 먹겠습니다 주 적한 님 오늘 이라는 내리라고 않는다고 하셔서 코 왜 몰래 이렇게 들어 오셨어요 주자 까지 오셨습니다 인사하세요 자 문어가 생겼네요 주 작가님 아무리 그래도 작업은 하고 오셔야 되요 이번엔 오셨으니 까 그냥 받지 먹겠지만 다 아무튼 조심 하세요 명의 뭐라구요 주 작가님 다른거 먹고 싶다고요 자꾸 입고 달라 접어 달라 a"
